-0.6388,-0.74062,-0.20835,0.71738,-0.47553,-0.50915,0.27802,-0.47471,0.83508,-0.27542,-0.91817,-0.2848,0.62665,0.053185,-0.77748,0.729,-0.39261,0.56072,-0.26631,-0.96333,0.032878,-0.41275,0.083148,-0.90704,0.87104,-0.25512,-0.41976,-0.19496,-0.95402,-0.22769,0.29948,0.16316,-0.94005,0.93397,-0.25146,0.2539
-0.63872,-0.74083,-0.2079,0.7174,-0.47568,-0.50899,0.27818,-0.47424,0.83529,-0.27543,-0.91829,-0.28438,0.62665,0.052828,-0.77751,0.72901,-0.39236,0.5609,-0.26648,-0.96326,0.033395,-0.41283,0.082759,-0.90704,0.87096,-0.25549,-0.41971,-0.19503,-0.9541,-0.22727,0.29936,0.16276,-0.94016,0.934,-0.2514,0.25388
-0.63864,-0.74103,-0.20741,0.71741,-0.47588,-0.50878,0.27832,-0.47372,0.83554,-0.27547,-0.91842,-0.28394,0.62667,0.052413,-0.77752,0.72897,-0.39212,0.56111,-0.26651,-0.96324,0.033896,-0.41296,0.082339,-0.90702,0.87088,-0.25572,-0.41972,-0.19514,-0.95419,-0.22681,0.29943,0.16225,-0.94022,0.93395,-0.25139,0.25405
-0.63854,-0.74121,-0.20706,0.71749,-0.47604,-0.50853,0.27836,-0.47328,0.83578,-0.27553,-0.9185,-0.28361,0.62675,0.052056,-0.77748,0.72888,-0.39197,0.56133,-0.26653,-0.96322,0.034289,-0.41289,0.08196,-0.90709,0.87091,-0.25593,-0.41954,-0.19524,-0.95426,-0.22644,0.2996,0.16181,-0.94024,0.93387,-0.25142,0.2543
-0.63831,-0.74146,-0.20688,0.71768,-0.47602,-0.50828,0.27839,-0.47291,0.83598,-0.27552,-0.91857,-0.2834,0.62676,0.051876,-0.77748,0.72887,-0.39184,0.56143,-0.26638,-0.96325,0.034506,-0.41281,0.081661,-0.90715,0.871,-0.25589,-0.41939,-0.19527,-0.95431,-0.22618,0.29969,0.16152,-0.94026,0.93384,-0.25139,0.25446
-0.63807,-0.74173,-0.20665,0.71786,-0.47599,-0.50804,0.27847,-0.47251,0.83617,-0.27546,-0.91866,-0.28316,0.62668,0.051758,-0.77755,0.72897,-0.39163,0.56145,-0.26618,-0.9633,0.034662,-0.41268,0.081389,-0.90723,0.87112,-0.25579,-0.4192,-0.19535,-0.95436,-0.22589,0.2998,0.16119,-0.94029,0.93379,-0.2514,0.25463
-0.63784,-0.74195,-0.20658,0.71806,-0.47591,-0.50784,0.27847,-0.47226,0.83632,-0.27546,-0.91875,-0.28287,0.62666,0.051527,-0.77759,0.72899,-0.39145,0.56155,-0.26614,-0.96331,0.034784,-0.41262,0.081237,-0.90728,0.87116,-0.25582,-0.4191,-0.19549,-0.9544,-0.22562,0.30005,0.16082,-0.94027,0.93368,-0.25151,0.25492
-0.63754,-0.74223,-0.20649,0.71829,-0.47574,-0.50767,0.27857,-0.47197,0.83644,-0.27546,-0.91883,-0.28262,0.62675,0.05127,-0.77753,0.72891,-0.39131,0.56175,-0.26611,-0.96331,0.034939,-0.41254,0.081051,-0.90733,0.87121,-0.25586,-0.41897,-0.19561,-0.95442,-0.22542,0.30032,0.16052,-0.94023,0.93357,-0.25162,0.25523
-0.63735,-0.7424,-0.20645,0.71843,-0.47562,-0.50758,0.27864,-0.47182,0.83651,-0.27542,-0.91886,-0.28256,0.62689,0.051166,-0.77743,0.7288,-0.39126,0.56193,-0.26614,-0.9633,0.034991,-0.41249,0.081005,-0.90736,0.87122,-0.25592,-0.41891,-0.19563,-0.95445,-0.2253,0.30038,0.16038,-0.94024,0.93354,-0.25161,0.25532
-0.63723,-0.74248,-0.20654,0.71856,-0.47553,-0.50748,0.27858,-0.47179,0.83654,-0.27537,-0.91885,-0.28264,0.6271,0.051151,-0.77725,0.72864,-0.39128,0.56213,-0.26626,-0.96327,0.034947,-0.41231,0.081045,-0.90743,0.87127,-0.25602,-0.41874,-0.19557,-0.95446,-0.22529,0.30049,0.16036,-0.94021,0.93352,-0.25158,0.25544
-0.63728,-0.74243,-0.20658,0.71855,-0.4756,-0.50744,0.27849,-0.47181,0.83656,-0.27538,-0.91882,-0.28273,0.62725,0.051142,-0.77714,0.72851,-0.39135,0.56225,-0.2666,-0.96317,0.034972,-0.41228,0.08117,-0.90743,0.87118,-0.25634,-0.41874,-0.19555,-0.95446,-0.22531,0.30055,0.16037,-0.94019,0.9335,-0.25157,0.2555
-0.63734,-0.74241,-0.20647,0.71853,-0.47575,-0.50732,0.27841,-0.47169,0.83666,-0.27542,-0.91882,-0.2827,0.62735,0.051041,-0.77707,0.72841,-0.39137,0.56236,-0.26693,-0.96307,0.035177,-0.41223,0.081113,-0.90746,0.8711,-0.25673,-0.41866,-0.19554,-0.95449,-0.2252,0.30065,0.16023,-0.94018,0.93347,-0.25155,0.25564
-0.6374,-0.74234,-0.2065,0.71852,-0.47584,-0.50726,0.2783,-0.47171,0.83669,-0.2754,-0.91879,-0.28282,0.62753,0.051051,-0.77692,0.72826,-0.39144,0.5625,-0.26725,-0.96298,0.035203,-0.41218,0.081216,-0.90748,0.87103,-0.25703,-0.41863,-0.19551,-0.9545,-0.22519,0.30071,0.16021,-0.94016,0.93346,-0.25153,0.25571
-0.6375,-0.74227,-0.20646,0.71844,-0.47594,-0.50727,0.27827,-0.47172,0.83669,-0.27541,-0.91877,-0.28287,0.62771,0.050989,-0.77677,0.7281,-0.39149,0.56268,-0.26756,-0.9629,0.035231,-0.41216,0.081323,-0.90747,0.87094,-0.25732,-0.41863,-0.19545,-0.9545,-0.22523,0.30078,0.16025,-0.94013,0.93345,-0.2515,0.25577
-0.63763,-0.74217,-0.20644,0.71834,-0.47604,-0.50732,0.27824,-0.47178,0.83666,-0.27541,-0.91876,-0.2829,0.62779,0.05097,-0.77671,0.72803,-0.39152,0.56275,-0.26785,-0.96281,0.035329,-0.4122,0.081376,-0.90745,0.87083,-0.25763,-0.41867,-0.19546,-0.95449,-0.22528,0.30084,0.16028,-0.94011,0.93343,-0.25152,0.25582
-0.63777,-0.74205,-0.20642,0.71825,-0.47619,-0.5073,0.27815,-0.4718,0.83668,-0.27543,-0.91878,-0.28282,0.62776,0.050906,-0.77674,0.72804,-0.39149,0.56275,-0.26809,-0.96274,0.035459,-0.41225,0.081377,-0.90743,0.87073,-0.25789,-0.41871,-0.19556,-0.95447,-0.22528,0.30104,0.1602,-0.94006,0.93335,-0.25165,0.256
-0.63781,-0.74203,-0.20634,0.71821,-0.47626,-0.5073,0.27816,-0.47176,0.8367,-0.27552,-0.91878,-0.28272,0.62767,0.050812,-0.77682,0.72809,-0.39149,0.56269,-0.26827,-0.96269,0.035561,-0.41231,0.081378,-0.9074,0.87065,-0.25809,-0.41876,-0.1956,-0.95447,-0.22525,0.30108,0.16014,-0.94006,0.93332,-0.25169,0.25604
