-0.13557,-0.99069,-0.012471,-0.0059059,0.013395,-0.99989,0.99075,-0.13548,-0.0076669,-0.14201,-0.9333,-0.32983,0.1505,0.30897,-0.93909,0.97836,-0.183,0.096589,-0.024963,-0.97832,-0.20558,-0.66828,0.16927,-0.7244,0.74349,0.1193,-0.65802,-0.065635,-0.92799,-0.36679,0.1064,0.35898,-0.92726,0.99215,-0.099888,0.075179
-0.13523,-0.99074,-0.012376,-0.0056704,0.013264,-0.9999,0.9908,-0.13515,-0.0074116,-0.14194,-0.93328,-0.32991,0.15091,0.30898,-0.93902,0.97831,-0.18307,0.096983,-0.024986,-0.97837,-0.20534,-0.66811,0.16914,-0.72459,0.74364,0.11908,-0.65789,-0.065657,-0.92802,-0.36669,0.10662,0.35886,-0.92728,0.99213,-0.099981,0.075387
-0.13477,-0.9908,-0.012355,-0.0054749,0.013213,-0.9999,0.99086,-0.13468,-0.0072052,-0.14197,-0.93324,-0.33,0.1513,0.309,-0.93895,0.97824,-0.18323,0.097336,-0.024912,-0.97842,-0.20514,-0.66796,0.16897,-0.72476,0.74378,0.11897,-0.65775,-0.065599,-0.92806,-0.3666,0.10683,0.35874,-0.9273,0.99211,-0.099992,0.075608
-0.13431,-0.99086,-0.012453,-0.0052506,0.013278,-0.9999,0.99093,-0.13423,-0.006986,-0.14196,-0.93319,-0.33017,0.15151,0.30913,-0.93887,0.97821,-0.18331,0.097507,-0.024767,-0.97843,-0.20511,-0.66783,0.16887,-0.72491,0.7439,0.11902,-0.6576,-0.065545,-0.92806,-0.36662,0.10699,0.35876,-0.92728,0.9921,-0.1,0.075783
-0.13388,-0.99092,-0.012603,-0.0051325,0.01341,-0.9999,0.99098,-0.1338,-0.0068812,-0.14197,-0.93313,-0.33032,0.15171,0.30925,-0.9388,0.97818,-0.18339,0.097659,-0.024697,-0.97842,-0.20515,-0.66771,0.16887,-0.72501,0.74401,0.11907,-0.65747,-0.065569,-0.92801,-0.36674,0.10719,0.35886,-0.92722,0.99207,-0.10011,0.07594
-0.13343,-0.99097,-0.012825,-0.0050497,0.01362,-0.99989,0.99105,-0.13335,-0.0068215,-0.14203,-0.93307,-0.33046,0.15173,0.30937,-0.93876,0.97816,-0.18347,0.097637,-0.024561,-0.97841,-0.20519,-0.66764,0.16882,-0.72509,0.74408,0.11918,-0.65738,-0.065586,-0.92799,-0.36678,0.10724,0.35888,-0.9272,0.99207,-0.10014,0.075979
-0.13292,-0.99104,-0.013036,-0.0050815,0.013834,-0.99989,0.99111,-0.13284,-0.0068747,-0.14214,-0.93303,-0.33054,0.15171,0.30945,-0.93873,0.97815,-0.18358,0.097568,-0.024441,-0.97841,-0.20523,-0.66764,0.16878,-0.7251,0.74408,0.1193,-0.65735,-0.065613,-0.928,-0.36675,0.10725,0.35885,-0.92721,0.99206,-0.10017,0.075985
-0.1325,-0.99109,-0.013267,-0.0050505,0.01406,-0.99989,0.99117,-0.13241,-0.0068684,-0.14213,-0.933,-0.33061,0.15189,0.30949,-0.93869,0.97812,-0.18363,0.097727,-0.024397,-0.9784,-0.20527,-0.66764,0.16878,-0.7251,0.74408,0.11936,-0.65734,-0.065592,-0.92802,-0.36671,0.10724,0.35882,-0.92723,0.99207,-0.10014,0.075984
-0.13209,-0.99115,-0.013535,-0.0050402,0.014326,-0.99988,0.99123,-0.132,-0.0068878,-0.14212,-0.93296,-0.33073,0.15197,0.30959,-0.93865,0.97811,-0.18366,0.097782,-0.024379,-0.97839,-0.20535,-0.66769,0.16881,-0.72505,0.74404,0.11943,-0.65737,-0.065458,-0.92798,-0.36683,0.10724,0.35895,-0.92718,0.99208,-0.10003,0.076016
-0.13175,-0.99119,-0.013711,-0.0050008,0.014496,-0.99988,0.99127,-0.13167,-0.0068667,-0.14204,-0.93297,-0.33074,0.15192,0.30962,-0.93864,0.97813,-0.18357,0.097754,-0.024369,-0.97838,-0.20537,-0.66774,0.16881,-0.725,0.74399,0.11946,-0.65742,-0.065512,-0.92797,-0.36686,0.10722,0.35897,-0.92717,0.99207,-0.10007,0.075977
-0.13132,-0.99124,-0.013842,-0.0048848,0.01461,-0.99988,0.99133,-0.13124,-0.0067607,-0.14194,-0.93299,-0.33074,0.15182,0.30965,-0.93865,0.97816,-0.18345,0.097695,-0.024404,-0.97839,-0.2053,-0.66766,0.1688,-0.72507,0.74406,0.11938,-0.65736,-0.065513,-0.92799,-0.3668,0.10719,0.35892,-0.92719,0.99208,-0.10006,0.075958
-0.13078,-0.99131,-0.013915,-0.0047027,0.014656,-0.99988,0.9914,-0.1307,-0.0065786,-0.14175,-0.93303,-0.3307,0.15182,0.30963,-0.93866,0.97819,-0.18327,0.097766,-0.024139,-0.97841,-0.20525,-0.66757,0.16861,-0.72521,0.74416,0.11951,-0.65723,-0.065479,-0.92803,-0.36672,0.10728,0.35883,-0.92722,0.99207,-0.10006,0.076067
