-0.24008,-0.96985,-0.041853,-0.36439,0.12999,-0.92213,0.89977,-0.20613,-0.38461,0.22849,-0.45853,-0.85881,0.82328,-0.37983,0.42183,-0.51962,-0.80342,0.29071,-0.54613,-0.79038,-0.27755,0.65111,-0.19205,-0.73428,0.52706,-0.58173,0.61951,0.65242,-0.66596,-0.36172,0.03926,-0.44695,0.8937,-0.75684,-0.59727,-0.26546
-0.2398,-0.96995,-0.041215,-0.3647,0.12935,-0.9221,0.89972,-0.20609,-0.38476,0.22842,-0.45925,-0.85843,0.82332,-0.37945,0.42208,-0.51958,-0.80318,0.29144,-0.54615,-0.79061,-0.27686,0.65092,-0.1925,-0.73433,0.52728,-0.58127,0.61976,0.65262,-0.66605,-0.3612,0.039323,-0.4463,0.89402,-0.75666,-0.59766,-0.26507
-0.23949,-0.97004,-0.040746,-0.36504,0.12885,-0.92203,0.89966,-0.20594,-0.38497,0.2283,-0.45974,-0.85821,0.82342,-0.37916,0.42216,-0.51948,-0.80304,0.29199,-0.54615,-0.79082,-0.27626,0.65072,-0.19284,-0.73442,0.52752,-0.58087,0.61992,0.6528,-0.66603,-0.36091,0.039528,-0.44583,0.89424,-0.7565,-0.59803,-0.26471
-0.23929,-0.97011,-0.04034,-0.36538,0.12846,-0.92195,0.89958,-0.20587,-0.38519,0.2282,-0.46023,-0.85797,0.82351,-0.37885,0.42226,-0.51937,-0.80291,0.29255,-0.5461,-0.79101,-0.27582,0.65059,-0.19305,-0.73448,0.52773,-0.58055,0.62005,0.65289,-0.66608,-0.36065,0.039697,-0.44539,0.89446,-0.75641,-0.5983,-0.26435
-0.23903,-0.97018,-0.040083,-0.3657,0.12819,-0.92186,0.89952,-0.2057,-0.38543,0.22815,-0.46057,-0.8578,0.82368,-0.37846,0.42228,-0.51913,-0.8029,0.29301,-0.54591,-0.79126,-0.27549,0.65049,-0.19303,-0.73457,0.52806,-0.58021,0.62008,0.653,-0.6661,-0.36041,0.039858,-0.44499,0.89465,-0.7563,-0.59857,-0.26403
-0.23872,-0.97026,-0.040056,-0.36613,0.12813,-0.9217,0.89942,-0.20536,-0.38583,0.22799,-0.46076,-0.85774,0.82392,-0.37812,0.42212,-0.51883,-0.80295,0.29342,-0.54567,-0.7915,-0.27527,0.6503,-0.19278,-0.73481,0.52853,-0.57997,0.61991,0.65304,-0.66608,-0.36039,0.04017,-0.44473,0.89476,-0.75626,-0.59879,-0.26367
-0.23848,-0.97032,-0.040044,-0.36654,0.12812,-0.92154,0.89932,-0.20509,-0.38621,0.22786,-0.4609,-0.8577,0.82417,-0.37776,0.42195,-0.51848,-0.80303,0.29379,-0.54542,-0.79174,-0.27508,0.6502,-0.19257,-0.73495,0.52892,-0.57971,0.61982,0.65309,-0.66605,-0.36035,0.040435,-0.44449,0.89487,-0.7562,-0.599,-0.26336
-0.23827,-0.97038,-0.039949,-0.36684,0.12801,-0.92143,0.89925,-0.2049,-0.38648,0.22796,-0.46104,-0.8576,0.82435,-0.37734,0.42198,-0.51816,-0.80315,0.29404,-0.54509,-0.79205,-0.27484,0.65023,-0.19246,-0.73496,0.52923,-0.57932,0.61992,0.65318,-0.66608,-0.36012,0.040604,-0.4441,0.89506,-0.75611,-0.59926,-0.26303
-0.23806,-0.97043,-0.039764,-0.36714,0.12782,-0.92134,0.89918,-0.20474,-0.38672,0.22811,-0.46135,-0.85739,0.82449,-0.37686,0.42213,-0.51787,-0.8032,0.29441,-0.54474,-0.79239,-0.27454,0.65027,-0.1924,-0.73493,0.52953,-0.57887,0.62008,0.65331,-0.66617,-0.35973,0.040725,-0.44353,0.89533,-0.756,-0.59958,-0.26264
-0.23792,-0.97048,-0.039505,-0.36737,0.12756,-0.92129,0.89913,-0.20468,-0.38687,0.22823,-0.46181,-0.85712,0.82457,-0.37641,0.42237,-0.51768,-0.80315,0.29489,-0.5444,-0.79274,-0.27422,0.65037,-0.19245,-0.73483,0.52976,-0.57839,0.62034,0.6534,-0.66633,-0.35927,0.040764,-0.44293,0.89563,-0.75592,-0.59985,-0.26225
