-0.980793544,-0.19501493,-0.003633446,0.094695642,-0.492375584,0.865216169,-0.170519091,0.848254361,0.501385858
-0.981531318,-0.190945736,-0.011661804,0.085052543,-0.490180613,0.867461257,-0.171354419,0.850448524,0.497368043
-0.982347246,-0.185565847,-0.023647526,0.071595371,-0.489742009,0.86892282,-0.172823586,0.851890886,0.494382369
-0.982649785,-0.183054097,-0.029842888,0.064653008,-0.488888283,0.86994726,-0.173837248,0.852924056,0.492240964
-0.982795884,-0.181706302,-0.033091852,0.061169267,-0.489284287,0.869976556,-0.174271546,0.852985173,0.491981425
-0.983216369,-0.178591153,-0.037293044,0.056121169,-0.490557722,0.869599641,-0.173597193,0.852911673,0.492347127
-0.983682001,-0.174435392,-0.044068303,0.048530043,-0.493112828,0.868610715,-0.173247096,0.852298089,0.49353157
-0.98409241,-0.169614684,-0.052848732,0.038575426,-0.494384809,0.868386778,-0.173418759,0.852534175,0.493063297
-0.98496145,-0.164285052,-0.05349172,0.033729346,-0.486485901,0.873037112,-0.169449915,0.858103659,0.484711085
-0.98546512,-0.159322021,-0.05894905,0.025945147,-0.484093399,0.874631597,-0.16788492,0.86038949,0.481190793
-0.985653632,-0.154382173,-0.068213366,0.015296982,-0.484201778,0.874822634,-0.168086052,0.861228647,0.479616822
-0.985763126,-0.149649641,-0.076655366,0.005613163,-0.48493752,0.874530785,-0.168046281,0.861649921,0.478873533
-0.985973993,-0.144936494,-0.082756856,-0.001834151,-0.486410314,0.873728586,-0.166888946,0.861625452,0.479322084
-0.986164265,-0.13951797,-0.089525296,-0.01012904,-0.488330472,0.872599996,-0.16546131,0.861433739,0.480160878
-0.986213263,-0.132978116,-0.098489701,-0.020749335,-0.491108113,0.870851472,-0.16417328,0.860888868,0.481578127
-0.98625191,-0.126498969,-0.106325824,-0.030193585,-0.494649858,0.868567709,-0.162466973,0.85983692,0.48402991
-0.986373649,-0.120482222,-0.112031506,-0.037714222,-0.497235805,0.866795358,-0.160139507,0.859209281,0.485916402
-0.987294851,-0.113918676,-0.110776408,-0.041304485,-0.48919383,0.871196497,-0.153436687,0.864703378,0.478273197
-0.986414552,-0.108090044,-0.123704784,-0.054418058,-0.495513965,0.866893642,-0.15500002,0.861848277,0.482900135
-0.983339404,-0.102098738,-0.150397687,-0.078659164,-0.50690076,0.858408036,-0.163879079,0.855936602,0.49042449
-0.981781021,-0.097243818,-0.163247253,-0.091519068,-0.510914333,0.854746047,-0.166524131,0.854113683,0.492706333
-0.980528155,-0.093637268,-0.172616916,-0.100695332,-0.514915428,0.85130638,-0.168597117,0.852111591,0.495460239
-0.979613644,-0.090804521,-0.179197229,-0.107185998,-0.518180032,0.848528501,-0.16990665,0.850437531,0.497883256
-0.978682234,-0.08809006,-0.185529582,-0.113185052,-0.522453517,0.845122161,-0.171377444,0.84810522,0.501345497
-0.977301841,-0.085183736,-0.193971241,-0.12090549,-0.527578863,0.840858137,-0.173962565,0.845224393,0.505304612
-0.975543095,-0.080875911,-0.20438874,-0.131326752,-0.531192918,0.837010972,-0.176263876,0.843381984,0.507580413
-0.973598456,-0.076300445,-0.215137837,-0.142521504,-0.533016837,0.834014791,-0.178307789,0.842657281,0.508069916
-0.97237533,-0.073583115,-0.221521427,-0.148815216,-0.535718669,0.831179607,-0.179833948,0.841184304,0.50996933
-0.971985008,-0.073901931,-0.223122496,-0.149999085,-0.53580994,0.830907926,-0.180956952,0.841098218,0.509714007
-0.972060805,-0.075549849,-0.222238636,-0.148720694,-0.534276925,0.832123982,-0.181603816,0.841926593,0.508113832
-0.970531008,-0.073391636,-0.229528278,-0.15658976,-0.53190873,0.832197543,-0.183164434,0.843615298,0.504741537
-0.967107082,-0.067076249,-0.245366398,-0.173821502,-0.529989436,0.829998364,-0.185714776,0.845347251,0.500897242
-0.960914047,-0.056816166,-0.270954089,-0.200807966,-0.530698482,0.823428978,-0.190579001,0.845654211,0.498546487
-0.95454182,-0.048585349,-0.294090765,-0.22418654,-0.533206728,0.81573953,-0.196444164,0.844588687,0.498075939
-0.948402737,-0.043226961,-0.314107749,-0.243163185,-0.536600323,0.808041929,-0.203479517,0.842728618,0.49840201
-0.942845355,-0.040527548,-0.330756943,-0.258061984,-0.539167267,0.801687389,-0.210823741,0.841223024,0.497892734
-0.937854506,-0.040043642,-0.34471065,-0.269785466,-0.540654898,0.796811197,-0.218276724,0.840290895,0.49625244
-0.93243989,-0.039960098,-0.359108677,-0.281896828,-0.54127119,0.792186643,-0.226031037,0.839898023,0.493438224
-0.926884702,-0.040535215,-0.373150969,-0.293236439,-0.542375708,0.787299805,-0.234301388,0.839157606,0.490833344
-0.920643546,-0.041559149,-0.388185906,-0.30474594,-0.544989871,0.781099195,-0.244019205,0.837412012,0.489076426
-0.911863383,-0.039154935,-0.408622151,-0.322442134,-0.547721166,0.772031473,-0.254039843,0.835744229,0.486821674
-0.90351908,-0.03648223,-0.426992176,-0.338740139,-0.549521939,0.763728196,-0.262504076,0.834682386,0.484145562
-0.896998947,-0.035570905,-0.440599137,-0.349021139,-0.554660615,0.755338233,-0.271251053,0.831316012,0.48511499
-0.890139909,-0.034524209,-0.45437762,-0.357606739,-0.565089936,0.743499014,-0.282432936,0.824306644,0.490663014
-0.883554638,-0.033781939,-0.467108105,-0.364429446,-0.576848286,0.731052142,-0.294146869,0.816152459,0.497365845
-0.879113254,-0.03494367,-0.475330228,-0.366572565,-0.587811715,0.721180936,-0.304605385,0.808242741,0.503943679
-0.873598518,-0.035913362,-0.485320368,-0.369929287,-0.598958597,0.710211885,-0.316192903,0.799974268,0.509963938
-0.865184513,-0.033724078,-0.500318345,-0.379512666,-0.608101162,0.697268322,-0.327758898,0.793142902,0.513320993
-0.857133741,-0.032504044,-0.514067348,-0.389593729,-0.611948363,0.688284772,-0.33695471,0.790229516,0.511858217
-0.845584793,-0.02901682,-0.533051951,-0.405840337,-0.613756146,0.677197914,-0.346814041,0.788962241,0.507206667
-0.828564041,-0.02125291,-0.55949079,-0.430492681,-0.614747502,0.660879384,-0.357991175,0.788437584,0.500208452
-0.815320622,-0.016272558,-0.578781035,-0.447186902,-0.617272879,0.647300601,-0.367799072,0.786580827,0.495998433
-0.810619849,-0.020295401,-0.585220947,-0.44617424,-0.625845535,0.63972331,-0.379241357,0.779682925,0.498267529
-0.814010903,-0.031593347,-0.579989751,-0.429377109,-0.639734956,0.637475086,-0.391179689,0.767945992,0.507185769
-0.82898344,-0.053155359,-0.55674138,-0.391676868,-0.655407038,0.645779255,-0.399218847,0.753403028,0.522501856
-0.852332778,-0.085234444,-0.516007679,-0.339435286,-0.66045108,0.669767167,-0.397885061,0.746015724,0.533992526
-0.874925466,-0.121732234,-0.46870747,-0.283765706,-0.655424845,0.699925208,-0.39240598,0.745385495,0.538904454
-0.895504562,-0.162750601,-0.414226775,-0.221929712,-0.643461903,0.732600835,-0.385770375,0.747976618,0.540103875
-0.909898436,-0.201855447,-0.362407525,-0.164090232,-0.627238931,0.761344678,-0.380997679,0.752213867,0.537601215
-0.919097387,-0.236626977,-0.315067719,-0.112299728,-0.609134466,0.785075775,-0.377688714,0.756943113,0.533280751
-0.924473319,-0.266299686,-0.272825144,-0.067223775,-0.590539502,0.804203992,-0.375273295,0.76180547,0.528036343
-0.927776547,-0.292415486,-0.231784087,-0.023546175,-0.574059491,0.818474971,-0.372392612,0.764819511,0.525713666
-0.929444247,-0.316348426,-0.189886978,0.019018323,-0.555043683,0.831603759,-0.368472108,0.769317998,0.521898575
-0.930015395,-0.333028249,-0.155446295,0.053032119,-0.540136665,0.839904743,-0.363674249,0.772880695,0.519996607
-0.930258929,-0.340238725,-0.137316913,0.072317905,-0.536948246,0.840509787,-0.359706054,0.771961263,0.524106252
-0.930367838,-0.34133261,-0.133819789,0.079051874,-0.54318101,0.835885872,-0.358003475,0.767102626,0.532341125
-0.930620783,-0.339081871,-0.137725973,0.079250501,-0.554091102,0.828675093,-0.357301437,0.760267411,0.542521103
-0.931224483,-0.336159549,-0.140775426,0.078850145,-0.562961736,0.822713035,-0.355814021,0.755030358,0.550749981
-0.931634333,-0.333199655,-0.145036061,0.07854413,-0.574307196,0.814863218,-0.354807397,0.74776282,0.561215178
-0.932000377,-0.329601196,-0.150792406,0.076735855,-0.586025442,0.806650972,-0.354241311,0.740227825,0.571468162
-0.93247369,-0.324973842,-0.157749231,0.072283414,-0.595714979,0.79993673,-0.353932092,0.734517302,0.578978763
-0.933327804,-0.320332874,-0.162129763,0.06758807,-0.600276185,0.796931838,-0.352606101,0.732840605,0.581905134
-0.933799704,-0.316208641,-0.167422245,0.062197027,-0.604260427,0.794355629,-0.352348751,0.731355886,0.583925446
-0.933905928,-0.312593173,-0.173508576,0.058028707,-0.611411911,0.789181946,-0.352778099,0.726953219,0.589140586
-0.934185141,-0.309768618,-0.177035376,0.055637,-0.616598352,0.785309491,-0.352423957,0.723774741,0.593251615
-0.934770024,-0.308261889,-0.17657749,0.056902564,-0.620550181,0.782099464,-0.350666651,0.721035423,0.5976126
-0.935563266,-0.307568189,-0.173560322,0.060728975,-0.624240291,0.778868442,-0.347898502,0.718140563,0.602694586
-0.935521863,-0.307414684,-0.17405475,0.062508329,-0.628971123,0.774911631,-0.347694626,0.714066901,0.607632215
-0.933853338,-0.307007674,-0.183478149,0.059419148,-0.63904737,0.766868844,-0.352685849,0.705240914,0.615018654
-0.931353657,-0.30591447,-0.197475827,0.053576561,-0.651575977,0.756689037,-0.360152631,0.694165026,0.623237514
-0.928749395,-0.306063868,-0.20916374,0.050025891,-0.662542729,0.747351686,-0.367317263,0.683638823,0.630647277
-0.926339808,-0.307604392,-0.217426075,0.043807978,-0.661259761,0.748876752,-0.374132892,0.68418935,0.626026766
-0.925274373,-0.306728599,-0.223125305,0.041665526,-0.66689176,0.74398882,-0.377003076,0.679097156,0.629837863
-0.923977355,-0.305640044,-0.229891303,0.042639507,-0.679685095,0.732263644,-0.380062784,0.666792573,0.641045978
-0.92214762,-0.304813419,-0.238185948,0.041219428,-0.68964403,0.72297446,-0.384635834,0.656871289,0.648517836
-0.922137954,-0.303859671,-0.239438707,0.042452642,-0.694669791,0.718074964,-0.384524859,0.651999373,0.653481026
-0.92246979,-0.304487931,-0.237353295,0.045583654,-0.696395692,0.716208888,-0.383368775,0.649861632,0.65628366
-0.922407013,-0.305755204,-0.235964102,0.047607277,-0.696311982,0.716158621,-0.383273856,0.649356127,0.656839228
-0.921504434,-0.306457687,-0.238565011,0.046626103,-0.697132152,0.715424887,-0.385558796,0.648143848,0.656699297
-0.921504869,-0.308420962,-0.236019673,0.048400677,-0.694188566,0.718164054,-0.385339007,0.650368161,0.654625927
-0.922023269,-0.311589803,-0.229749617,0.050798563,-0.685707019,0.726102878,-0.383787177,0.657812799,0.648066142
-0.920425989,-0.313015474,-0.234173678,0.043329376,-0.677035778,0.734673479,-0.388508126,0.666065965,0.63672409
-0.917904012,-0.31275785,-0.244202275,0.030241464,-0.6687744,0.74285009,-0.395648427,0.674480044,0.62332896
-0.9144856,-0.312038084,-0.25758168,0.01288054,-0.658731811,0.752267567,-0.404413377,0.684620066,0.606419974
-0.911470724,-0.312253299,-0.267804025,-0.005501255,-0.641702567,0.766933864,-0.41132816,0.700511023,0.583175318
-0.908744106,-0.313098296,-0.27595943,-0.023569418,-0.621656909,0.782934972,-0.416687692,0.717991744,0.557547507
-0.905638496,-0.313295749,-0.285770341,-0.040242426,-0.607367031,0.793401435,-0.42213678,0.730034975,0.537447183
-0.902437559,-0.312358158,-0.296713385,-0.05530291,-0.59902931,0.798815044,-0.42725641,0.737289812,0.523312233
